review,rating
to be a part of my daily usage it's very easy of usage as well as good looking budget smart phoneREAD MORE,4
Today I got the product Iam very much satisfied and very happy thank u Flipkart.. love uREAD MORE,4
nice one like our previous Redmi 3s prime with better space ram capacity..so if you want to invest RS 8000 then you may try Redmi 7sREAD MORE,4
AwesomeREAD MORE,4
classic phone in the.  price segmentREAD MORE,5
best mobileREAD MORE,5
nice mobileREAD MORE,5
"Nice pic . and very nice mobail , and nice cameraREAD MORE",5
Nice 📸READ MORE,5
Everything is awesome under this price rangeREAD MORE,5
AwesomeREAD MORE,5
Great in this price I'm happyREAD MORE,5
Ruby Red Shining colour looking very Attractive. *BIGG BATTERY*AWESOME PERFORMANCE*VALUE FOR MONEYREAD MORE,4
super mobile FANTASTICREAD MORE,5
"I love it.... This is just ""OMG"" product.....READ MORE",4
excellent productREAD MORE,5
nice phone in this price range. just go for itREAD MORE,5
so nice  mobileREAD MORE,5
very goodREAD MORE,5
good productREAD MORE,5
Value for money.... Thanks Flipkart ?READ MORE,4
That's amazing!! Nice Phone...!!!READ MORE,5
Super mobile...READ MORE,5
very good product.READ MORE,5
The best mobileREAD MORE,5
superbREAD MORE,5
I'm happy this phone good battery good gamingREAD MORE,5
best mobile 😍😍👍👍READ MORE,5
good product smooth displayworth of mony 😊READ MORE,3
all goodREAD MORE,5
Such a Nice phone with new colour in the market and having a lots of feature.with a very low rate you will get all the pack hardware in 1READ MORE,4
Great at this price...READ MORE,3
what a lovely mobile in this price ..I'm very happy to get this phoneREAD MORE,5
I bought this phoneon Diwali n it made my day... thanks flipkart to give this awesome phone at this price...READ MORE,5
Nice and cool phone 📱READ MORE,5
super Product low priceREAD MORE,5
niceREAD MORE,4
"It's Really awesome, totally budget phone & updated features, camera quality is superb,long time battery power,phone speed is too faster & model design is fabulous, about in one words- 🔥🔥🔥 #I❤️MIREAD MORE",5
"camara quality not in radmi range, battery is goodREAD MORE",3
osm clickgreat cameraprice are goodREAD MORE,5
"It's nice , value for moneyREAD MORE",5
"looks exactly same , colour is same as shown loved just did not like the thickness of phone is more 8 feelREAD MORE",5
very fabulous impressive mobile for this price it very very goodREAD MORE,5
good mobile phone over all  good.READ MORE,5
Prons:🔴Awesome design🔴colour is good🔴Battery is good🔴Sound is very loud🔴video viewing is good🔴Miui🔴Front and back gorilla glass 5🔴type-c🔴case with the boxCons:🔴both camera are very bad(totaly disappointed)(not only a lens is taking better image that prosseser also dependent)🔴performance avg(no lag but not that speed)🔴canot be see 1080 videos on youtube(but see on another players like mx player)🔴No screen guard prividedREAD MORE,4
Nice cellphone....READ MORE,4
looking stunning at this price range and such a good mobileREAD MORE,4
gud product.. value of moneyREAD MORE,5
good quality mobile Jesus Bless you continueREAD MORE,5
NiceREAD MORE,5
"Excellent mobile for 7999 only but, Processor make me DisappointedREAD MORE",5
sweet ph. battery is so good...READ MORE,5
nice mobileREAD MORE,5
it quite good...but one problem is...it takes so much time for charging....it very disappointing.READ MORE,5
value for money very good premium design but camera bogas 1 star for camera and 5 star for other functions....READ MORE,4
nice productREAD MORE,5
very very goodREAD MORE,5
Awesome cameraREAD MORE,5
nice performance and nice camera quality also....READ MORE,5
very niceREAD MORE,5
Strongly recommend....really value of money...just loved itREAD MORE,5
Great productREAD MORE,5
nice mobileREAD MORE,5
satisfiedREAD MORE,5
just okey...camera os average...charging takes time...READ MORE,3
All specs is good but processor is old😕READ MORE,4
I won't say To buy if u play pubg regularly...this device is not meant for pubg and higher graphics games...so I recommend you to buy this handset if you want to use for daily purpose...overall it's GoodREAD MORE,4
this price best phone good battery backupREAD MORE,3
"Verdict after 1 year of use.Cons:Heavier than your usual smartphones.The camera is not par with standard models.The glass finish at the back is not sturdy,gets scratches easily, it is advised not to usethis device without a back cover.Does not have notification lights which is big letdownThe recent update might have had bugs, the device gets into a bootloop and shows ""find device closed unexpectedly.""Pros:Appearance is quite nice. The ruby red finish is charming to the eyes.Enough...READ MORE",4
under 8k price great phone..loved it.. gameing performance very well..READ MORE,5
super phone with 7999 rupeesREAD MORE,5
awesome productREAD MORE,5
excellentREAD MORE,5
Battery 🔋 quality awesomelooking good display goodfingerprint sensor very fasttype-c Port and quick change support.READ MORE,5
value for money very good camerabattery capacity so goodmind blowing shine at least price thanks for redmi for poor people can using great future mobileREAD MORE,4
goodREAD MORE,5
Superb Redmi Devicethis price rangeREAD MORE,5
good mobileREAD MORE,5
JUST AWESOMEREAD MORE,5
battery performance is awesomeREAD MORE,5
good qualityREAD MORE,5
nice mobiles and nice picture qualityREAD MORE,5
Nice phone in this price.READ MORE,5
camera not too good as expected n heating issueREAD MORE,3
nice product value for moneyREAD MORE,5
betterREAD MORE,5
Nice Camera 😀😀READ MORE,5
super I like this phoneREAD MORE,5
Very Good Quality Product without any Doubt in this price Range.. The GAMING performance is Surprisingly Good.. No heating issue.. The Battery is Champion it easily cover 2 days in average use.. Must go for it..READ MORE,5
Finish coating is very bad quality (coating remove it self)READ MORE,1
It's awesome productREAD MORE,5
good productREAD MORE,5
very nice product. I love this product. 😘😘😘READ MORE,5
Good Phone.....READ MORE,4
awesome productscamera is too goodREAD MORE,5
Very good product in this price range.READ MORE,5
"...a classic product in this price range..., fingerprint and face unlock sensors are working perfectly...camera is good...looks are stunning...emerald green colour is crazy...READ MORE",5
super modelREAD MORE,5
AwesomeREAD MORE,5
value for money 👌READ MORE,5
Nice Mobile worth for money...must buyREAD MORE,5
good photoREAD MORE,5
Phone is good like function.needed much more pixels in rear cameraREAD MORE,5
"bad experience.hanged when initialize first time.after lots of efforts,it was start and Today also it's hanged when I used Phone call.its a fraud with me.technician came and agreed with me.yet my item not replaced.READ MORE",1
Only on superb redmi 8READ MORE,5
That is good but prossesor is very badREAD MORE,3
good product but not having any design on back side phone its planREAD MORE,5
u should go for it ........I gift this phone to my mom..and she is happy by analyzing this amazing phone......altlast .......jhakkkaaasssssREAD MORE,5
Amazing phone 😍thankyou flipkart.....READ MORE,5
nice phone of this price thanks flipcart and MI...READ MORE,4
value for money..READ MORE,5
excellentREAD MORE,5
Awesome product and value for money and under 8k and good battery thanks flipkart and mi mahabubnagarREAD MORE,5
"Nice Camera, and display. Performance is so niceREAD MORE",5
nice phone in this rangeREAD MORE,5
Best Mobile in this range of money..........5star specially value  for money🙂🙂🙂😃😃READ MORE,5
so good mobileREAD MORE,5
Awesome phone thanks to Flipkart and ecom courier service very fast with in 2 days very fast serviceREAD MORE,5
It is a very Usefull Mobile unDer 8000 I love camera  and Battery perfomensREAD MORE,5
So amazing Product I like it and  it's value for moneyREAD MORE,5
nice phonenice camera qualityvalue for moneyREAD MORE,5
"nice phone at this price. after few months of use , the switch button is not working properly.READ MORE",3
this mobile value for moneyREAD MORE,3
"Nice product, Mobile is Nice,but ejjector tool is not available in box...READ MORE",5
Super redmiREAD MORE,5
Awesome phone 👌👌 performance is very good 👌👌 and processor of Makan 😘😘best phone under 2019😍 value for money🥳🥳🥳🥳READ MORE,5
Amazing product inREAD MORE,5
"The flipkart delivery person was very descent, product itself in this price was good and delivery was made before one day.READ MORE",4
Gud productREAD MORE,2
Camare is goodBattery is at it bestProcessor is amazingScreen is goodOverall an average good phone.READ MORE,4
Its value for moneyREAD MORE,5
I love this phone.  pura Paisa VasoolREAD MORE,5
Very nice products Amazing💕😍💕😍💕😍 👌👌👌READ MORE,5
Nice product i like it. Battery backup is very goodType c fast chargeThanks flipkartREAD MORE,5
naisREAD MORE,5
super dealREAD MORE,5
AFTER ONE DAY  HITTING PROBLEM STARTED AND ALSO HITING PHONE DURING THE CHARGING AND CHARGER ALSO HITING I DONT KNOW WHY....PEPL R KNOW THESE R HIDEING PROBLM....READ MORE,4
All goodREAD MORE,5
Nice 👍READ MORE,5
Awesome camera Sometimes display having lags Overall good mobile in this price segmentREAD MORE,3
best phone on that price overall performance is good...best budget phone...back display is so good...READ MORE,4
nice phonenice camera qualityvalue for moneyREAD MORE,5
superb fantastic excellentREAD MORE,5
budget phone....suits for all level of people.....with the all-rounder features......loved alotsuggestion is to go for it blindly.....READ MORE,5
Simply Superb in this RangeREAD MORE,5
Thanks a lot Flipkart my give order Redmi 8 Dt 12/10/2019 Mid night And Product delivered 13/10/2019 after noon fast service.but my mobile function very slow give 4 GB Ram / 64 GB unforchunately function very very slow net very slow. same sim other mobile fast.READ MORE,4
Here is UNBOXING nd review..youtube/gadgetslibrary.genuine review....READ MORE,5
good product camera 5/10RAM 6/10Speed 5/10look 7/10Softwears 4/10READ MORE,4
"my phone hanging but no replace and no problem solved ,very bad am unhappy this phone loss of my money(i suggest infinix hot 8 very nice phone)READ MORE",1
Best my phoneREAD MORE,5
"it's amazing ,nyc product  and this take photo is very beautiful very good performanceREAD MORE",4
very smartphone low costREAD MORE,5
"very poor clarity, don't buyREAD MORE",1
bettery service is very goodREAD MORE,4
awesome.bestphone below in this priceREAD MORE,5
"Good smart phone in 8,000/- Face Unlock, Fingerprint Unlock is working good..! Nice phone by Redmi India..!!READ MORE",4
awesome productREAD MORE,5
hang problem touch isn't working properlyREAD MORE,1
verry good phone but full screen video not playREAD MORE,4
awesome cameraawesome batteryawesome display qualityawesome built qualityREAD MORE,5
camera quality in this segment just OK not so good.design is good.READ MORE,3
Osm mobi in this rang and storage is beautiful and RAM is always good. 7999/- is it best price wasREAD MORE,5
camera and display doesn't meet the expected level and processor getting laggedsenior citizen can buy this mobilePhone style and battery was greatREAD MORE,1
Nice product iam very happyREAD MORE,4
Best and pocket friendly!! highly recommend.READ MORE,5
"It's really amazing. But the only problem is range of Bluetooth is very low. It's about 2 to 3 meters only. And, u have to connect it so many times if you want to use find my phone feature. That's itREAD MORE",5
GoodREAD MORE,5
Love itREAD MORE,5
Bad quality watch band....😠😡😠READ MORE,1
Nice prodREAD MORE,5
Very very very nice product and fast deliveryREAD MORE,5
Good productREAD MORE,5
Good and useful.READ MORE,5
Perfect...I loved it...READ MORE,5
Nice product 👌READ MORE,5
GoodREAD MORE,4
this is bad product productREAD MORE,4
SuperREAD MORE,5
Nyc product battery backup is too gudREAD MORE,4
SuperREAD MORE,5
Very niceREAD MORE,5
It is awesome and have a great feature and battery life is also goodREAD MORE,5
FARZI ITEMREAD MORE,1
"Recomend for you,Best productREAD MORE",5
Still best in a market in this price..nice product by MI!READ MORE,4
Good productREAD MORE,4
Good Product And Service 👍👍READ MORE,5
NiceREAD MORE,5
Good heart rate monitor excellent bandREAD MORE,5
"The band is very good and I love it's display quality, size and touch sensor. Deducted 1 star due to the delivery guy, this guy  (comes in a cycle) in Silchar doesn't take online payments and says he will cancel my order if I don't pay in cash, like seriously?! He is rude and definitely no-one will like recieving a long awaited parcel from a guy like himHowever coming back to the band, if you are thinking of buying one, go ahead and don't hesitate. U won't regret.READ MORE",4
"Used it for almost 6 months, activity tracker is not that good if you do workout it will show some different calories burnt when you will check it again next day. May be my band have this problem only. But overall average product for so much money.READ MORE",3
Good productREAD MORE,5
This band is very good quality...READ MORE,5
Start using it.. It's working fine as of now.. Hope worth of money spent..READ MORE,5
This is so very good productREAD MORE,5
GoodREAD MORE,5
NiceREAD MORE,4
Awesome watch using since 3 months and battery life is amazing.READ MORE,5
Love this purchaseREAD MORE,5
Not accurate as expected. But looks wise its cool.READ MORE,5
it his good and ver help full for gymREAD MORE,5
NiceREAD MORE,4
Awesome smartband.... stylish elegant superp trendy useful practical value for moneyREAD MORE,5
Very good productREAD MORE,5
It works wellREAD MORE,5
▀▄▀▄Loved that product▄▀▄▀READ MORE,5
Excellent purchaseREAD MORE,5
Not goodREAD MORE,3
Excellent product 👍Juz loved it...READ MORE,5
"The display colour and brightness is good but it's a very small display and I think they could make it bigger, that's it everything else is awesomeREAD MORE",4
Terrific 👌😊READ MORE,5
GoodREAD MORE,5
This Band does not record distance travelled while walking. Disappointed with this product. But battery back up is really good.READ MORE,2
Nice productREAD MORE,5
NiceREAD MORE,4
ExcellentREAD MORE,5
Fantastic watch I love it🔥👍🏻Awsome🔥🔥🔥🔥💖💖READ MORE,5
GoodREAD MORE,4
Great!!READ MORE,5
Nice Product.. Battery back up is quite good..READ MORE,4
Awesome 👌READ MORE,5
good product & nice performanceREAD MORE,1
Good product 👍READ MORE,5
SIMPLY SUPERBREAD MORE,5
Avarej performance heart beat not proper battery is good.READ MORE,3
Good productREAD MORE,1
It's amazing product🥰🥰🥰🥰🥰READ MORE,5
No1 productREAD MORE,5
Good productREAD MORE,5
Not working died and arivedREAD MORE,1
Awesome 😎READ MORE,5
"The band is very good and I love it's display quality, size and touch sensor. Deducted 1 star due to the delivery guy, this guy  (comes in a cycle) in Silchar doesn't take online payments and says he will cancel my order if I don't pay in cash, like seriously?! He is rude and definitely no-one will like recieving a long awaited parcel from a guy like himHowever coming back to the band, if you are thinking of buying one, go ahead and don't hesitate. U won't regret.READ MORE",4
"Used it for almost 6 months, activity tracker is not that good if you do workout it will show some different calories burnt when you will check it again next day. May be my band have this problem only. But overall average product for so much money.READ MORE",3
Good productREAD MORE,5
This band is very good quality...READ MORE,5
Start using it.. It's working fine as of now.. Hope worth of money spent..READ MORE,5
This is so very good productREAD MORE,5
GoodREAD MORE,5
NiceREAD MORE,4
Awesome watch using since 3 months and battery life is amazing.READ MORE,5
Love this purchaseREAD MORE,5
Not accurate as expected. But looks wise its cool.READ MORE,5
it his good and ver help full for gymREAD MORE,5
NiceREAD MORE,4
Awesome smartband.... stylish elegant superp trendy useful practical value for moneyREAD MORE,5
Very good productREAD MORE,5
It works wellREAD MORE,5
▀▄▀▄Loved that product▄▀▄▀READ MORE,5
Excellent purchaseREAD MORE,5
As always Xiaomi has made a perfect fitness tracker. Best fitness tracker under 2299.READ MORE,5
nice productREAD MORE,5
GoodREAD MORE,5
Nice watch everything we can uses...READ MORE,5
I love it productREAD MORE,5
GoodREAD MORE,5
Super attractive looking band I got today... It's really osm! ...have many feature ....value for money... Thanks for fast delivery flipkart...READ MORE,5
Best watchREAD MORE,5
super upREAD MORE,5
Owsom loved using it🤩READ MORE,5
GoodREAD MORE,4
Great!!READ MORE,5
Waste productREAD MORE,1
Best smart band I like it 😍😍READ MORE,5
Good product.READ MORE,5
ExcellentREAD MORE,5
NiceREAD MORE,5
Nice bandREAD MORE,4
Very worst productREAD MORE,1
Jio sims calls and messages are not alertsREAD MORE,2
NiceREAD MORE,5
So beautiful bandREAD MORE,5
Excellent💯👍READ MORE,5
GoodREAD MORE,5
Good product...... strong battery life..I'm satisfiedREAD MORE,5
GoodREAD MORE,3
Very nice and supperREAD MORE,5
GoodREAD MORE,4
Good workingREAD MORE,5
Nice productsREAD MORE,5
niceREAD MORE,5
Best quality.READ MORE,5
As always Xiaomi has made a perfect fitness tracker. Best fitness tracker under 2299.READ MORE,5
nice productREAD MORE,5
GoodREAD MORE,5
Nice watch everything we can uses...READ MORE,5
I love it productREAD MORE,5
GoodREAD MORE,5
Super attractive looking band I got today... It's really osm! ...have many feature ....value for money... Thanks for fast delivery flipkart...READ MORE,5
Best watchREAD MORE,5
bestREAD MORE,4
Good looking. Working wellREAD MORE,4
Awesome 😎READ MORE,5
"Battery life not satisfactory, otherwise good product.READ MORE",3
Battery backup almost 20 days. Satisfied with the purchase ❤️READ MORE,5
SuperREAD MORE,5
Good ProductREAD MORE,5
Nice bandREAD MORE,3
Very niceREAD MORE,5
It is awesome with great battery lifeREAD MORE,5
Not genuineREAD MORE,1
Thanks xiaomi for this product.This product is very very very good product i happy with this.READ MORE,5
NiceREAD MORE,5
So beautiful bandREAD MORE,5
Excellent💯👍READ MORE,5
GoodREAD MORE,5
Good product...... strong battery life..I'm satisfiedREAD MORE,5
GoodREAD MORE,3
Very nice and supperREAD MORE,5
GoodREAD MORE,4
Good workingREAD MORE,5
Nice productsREAD MORE,5
SuperREAD MORE,5
Very good product for the utility of all peoplesREAD MORE,4
This product is fantasticREAD MORE,5
Nice productREAD MORE,5
Quality is okREAD MORE,4
Awesome products. Battery life awesome..Love it.READ MORE,5
Good product i love it and very useful for me 😊READ MORE,5
Received bad product...READ MORE,1
SatisfactionREAD MORE,3
GoodREAD MORE,5
"Very good product , need mic and speakerREAD MORE",4
Please don't buy this. It's a totally a worst material.READ MORE,1
Good product but music controls are not working for real me 3proREAD MORE,4
Super productREAD MORE,5
Nice brandREAD MORE,4
Should buyREAD MORE,5
Very good productREAD MORE,5
I'm Happy With This Amazing Band... And I'm fully satisfiedAnd Charging backup also GoodREAD MORE,4
Battery backup is very goodREAD MORE,4
Very goodREAD MORE,5
Best smartband just go for it......READ MORE,5
Nice👍READ MORE,5
good value for moneyREAD MORE,5
Best productREAD MORE,5
Mind blowingREAD MORE,5
SuperREAD MORE,5
Must buy very much good for exerciseREAD MORE,5
Average productREAD MORE,3
It's awesome.. ❤️❤️READ MORE,5
Awesome product as expected . Good discount on fitness band 👍👍👍.READ MORE,5
Very Good and happyREAD MORE,5
NiceREAD MORE,4
Nice productREAD MORE,5
WorrestREAD MORE,1
Awesome 👌READ MORE,5
Too gooodREAD MORE,5
Very good and nice productREAD MORE,5
Mast product h.. useful alltimeREAD MORE,5
As expectedREAD MORE,5
Waste of money and waste of time.READ MORE,1
It's cool 😎READ MORE,5
Nice product loved it. Using it and just loving the performance. It is durable and water resistant and feels good in hand. Go for it.READ MORE,5
Battery IssueREAD MORE,3
Nice product ☺️👍Thanks for flipkart ....READ MORE,5
GoodREAD MORE,4
I got Battery backup more than 20 days!!!Its amazing. Thank you Mi.READ MORE,4
Very Nice Smart Band Product  MIREAD MORE,3
Delivery delayed but product is goodREAD MORE,4
Nice band for kidsREAD MORE,4
Nice product from mi I liked all the features of the band totally enjoyed the productREAD MORE,5
SatisfactionREAD MORE,3
GoodREAD MORE,5
"Very good product , need mic and speakerREAD MORE",4
Please don't buy this. It's a totally a worst material.READ MORE,1
Good product but music controls are not working for real me 3proREAD MORE,4
Super productREAD MORE,5
Nice brandREAD MORE,4
Should buyREAD MORE,5
Very nice 👌READ MORE,4
GoodREAD MORE,3
Awesome mind-blowing productREAD MORE,5
Bought for my brother. It's useful. He liked itREAD MORE,5
Very nice. Battery backup is also to good maximum 18 to 20 days.READ MORE,5
Very GoodREAD MORE,5
Can't connect correctly bluetoothREAD MORE,2
Very nice productsREAD MORE,5
GoodREAD MORE,5
NiceREAD MORE,4
Must buy very much good for exerciseREAD MORE,5
Average productREAD MORE,3
It's awesome.. ❤️❤️READ MORE,5
Awesome product as expected . Good discount on fitness band 👍👍👍.READ MORE,5
Very Good and happyREAD MORE,5
NiceREAD MORE,4
Nice productREAD MORE,5
WorrestREAD MORE,1
Awesome 👌READ MORE,5
Too gooodREAD MORE,5
DamageREAD MORE,1
Very bad productREAD MORE,1
AwesomeREAD MORE,5
superb batter quality 👌 service quality 👌 👏 🙌 👍READ MORE,5
GoodREAD MORE,5
NiceREAD MORE,4
The packing and the product was good and I loved itREAD MORE,5
supperREAD MORE,4
Good productREAD MORE,4
GoodREAD MORE,5
Very Nice Smart Band Product  MIREAD MORE,3
Delivery delayed but product is goodREAD MORE,4
Properly not workingREAD MORE,1
awesomeREAD MORE,5
NiceREAD MORE,4
Worthy productREAD MORE,4
GoodREAD MORE,5
Too goodREAD MORE,4
Very very nice product  tq Flipkart 🥰🥰🥰READ MORE,5
Very niceREAD MORE,4
NiceREAD MORE,5
Number one watchREAD MORE,5
Very nice 👌READ MORE,4
GoodREAD MORE,3
Awesome mind-blowing productREAD MORE,5
Bought for my brother. It's useful. He liked itREAD MORE,5
Very nice. Battery backup is also to good maximum 18 to 20 days.READ MORE,5
Very GoodREAD MORE,5
Can't connect correctly bluetoothREAD MORE,2
Very nice productsREAD MORE,5
GoodREAD MORE,5
NiceREAD MORE,4
Very nice for fitnessREAD MORE,5
Good productREAD MORE,4
Good productREAD MORE,4
Very nice. My child like it very much.READ MORE,5
Steps aren't  that accurate over all best product u can checkout band 5 it released just some days after I purchased itREAD MORE,4
SuperREAD MORE,4
NiceREAD MORE,5
Good Fitness Tracker in mid range.READ MORE,5
GoodREAD MORE,4
Very goodREAD MORE,5
Not connecting to bluetoothREAD MORE,1
Good ProductREAD MORE,4
Very nice product 👌👌READ MORE,5
This band was amazingREAD MORE,5
Finaly superb superb and superbbbREAD MORE,5
The only problem is opening every time for charging. Better to buy smart band 5READ MORE,4
Giving review after using 1 month. Very nice quality and useful productREAD MORE,4
Love this product .Battery backup up to 15 days so happy for this .Thanks flipkart 😘😘READ MORE,5
An excellent productREAD MORE,5
Nice......👍👍READ MORE,5
OsmREAD MORE,5
GoodREAD MORE,5
Fashionable lookREAD MORE,4
The product was awesomeREAD MORE,5
"Packaging was okay, product was in good condition annd it is working smoothlyREAD MORE",5
It's not working good. The calorie burned tracker stops in the between your training sessions.. That's the worst thing. Just don't buy this one....instead wait and collect some more money and then go for band 5 or any other.. But not this one....READ MORE,3
Awsm purchaseLoved it❤READ MORE,4
GoodREAD MORE,5
"Ok,READ MORE",3
Very very nice product and valuable for money.READ MORE,5
NiceREAD MORE,5
AwesomeREAD MORE,4
Bad battery backup qualityREAD MORE,2
GoodREAD MORE,4
Excellent productREAD MORE,5
Great experience and premium feelREAD MORE,4
Not GoodREAD MORE,2
Nice productREAD MORE,5
Amazing watchREAD MORE,4
Nice watch and fully waterproof battery backup is toooo goodREAD MORE,5
Osm battery backup and smartness of bandREAD MORE,5
Nice productREAD MORE,5
SuperREAD MORE,5
Handy and looks good.READ MORE,5
good productREAD MORE,4
Very good quality  awesome product  heart beat sensor very good work and battery back is excellentREAD MORE,5
Nice productREAD MORE,5
Perfect 🥰🥰READ MORE,5
Giving review after using 1 month. Very nice quality and useful productREAD MORE,4
Love this product .Battery backup up to 15 days so happy for this .Thanks flipkart 😘😘READ MORE,5
GoodREAD MORE,4
nice productREAD MORE,5
Product is good but looking the market competition little high on pricing.READ MORE,4
GoodREAD MORE,5
I'm lovin it!!READ MORE,5
Good product  battery is very good  slowly charging but so many days working I am using the watch for 15 days &remaining charge is 35%READ MORE,5
Thanks for fast deliveryREAD MORE,4
Best band this timeREAD MORE,4
Osm watch 👌👌READ MORE,5
AmazingREAD MORE,5
Works wellREAD MORE,5
Good... battery LifeREAD MORE,5
GoodREAD MORE,5
SupperREAD MORE,5
So nice featuresREAD MORE,5
Nice bandREAD MORE,4
It's a very good product.....READ MORE,5
Very nice worth for money.should purchase.READ MORE,5
Bought it for my sister. She likes it. Only drawback is that every time we need to remove base unit from the strap to recharge.READ MORE,3
Really Awesome 👌 good battery backupREAD MORE,5
Beautiful 😍READ MORE,5
Nyc product battery backup awesomeREAD MORE,5
Nice product....READ MORE,5
Amazing product ...battery standby is 20 days 👌👌👌READ MORE,5
Not badREAD MORE,4
It is very health full and battery life is also so goodREAD MORE,5
This is good productREAD MORE,5
Nice BandThanks Redmi for this productReally best Battery lyfIt has special features that we can use our picture as wallpaperREAD MORE,4
SuperREAD MORE,3
Good  I buy this product rs 2000 and fast deliveryREAD MORE,4
Very accurate but battery life upto 10 days onlyREAD MORE,5
nice product 👍😊READ MORE,5
GoodREAD MORE,5
Really awesome guys wanna purchase nowREAD MORE,5
Nice bandREAD MORE,5
Its working fine....good for workout and getting notification and call while u dont have phone nearby.READ MORE,4
Good productREAD MORE,5
BestREAD MORE,5
Nice band must buy itREAD MORE,5
Really goodREAD MORE,5
GoodREAD MORE,3
GoodREAD MORE,4
An awesome productREAD MORE,5
Buy it only if you want the time and alarm features.READ MORE,1
Really awesome and liked the product very muchREAD MORE,5
Good product.thanks FlipkartREAD MORE,5
Overall goodREAD MORE,5
Good 😊READ MORE,5
It was fast delivery and goodREAD MORE,4
AwsomeREAD MORE,5
Nyc watchREAD MORE,5
Very nice productREAD MORE,5
Item is not working and return option is also not working...better go with different sellerREAD MORE,1
Nice productREAD MORE,5
Mind blowing watchREAD MORE,5
Heart and step count is not so goodREAD MORE,3
Good and nice looking.Budget band.READ MORE,5
Good product 😍READ MORE,5
This is good but this is not best........READ MORE,4
Product is goodREAD MORE,4
Bought it for my sister. She likes it. Only drawback is that every time we need to remove base unit from the strap to recharge.READ MORE,3
Really Awesome 👌 good battery backupREAD MORE,5
Beautiful 😍READ MORE,5
Nyc product battery backup awesomeREAD MORE,5
Nice product....READ MORE,5
Amazing product ...battery standby is 20 days 👌👌👌READ MORE,5
Not badREAD MORE,4
It is very health full and battery life is also so goodREAD MORE,5
As expectedREAD MORE,5
NiceREAD MORE,5
It was fast delivery and goodREAD MORE,4
AwsomeREAD MORE,5
Nyc watchREAD MORE,5
Very nice productREAD MORE,5
Item is not working and return option is also not working...better go with different sellerREAD MORE,1
Nice productREAD MORE,5
Mind blowing watchREAD MORE,5
Heart and step count is not so goodREAD MORE,3
Good and nice looking.Budget band.READ MORE,5
Good product 😍READ MORE,5
It's a nyc bandREAD MORE,5
NiceREAD MORE,5
This band is awesomeREAD MORE,5
Nice productREAD MORE,5
Really goodREAD MORE,5
Nice productREAD MORE,4
Super smart watch i like it so much 👌READ MORE,4
Recieved a damaged not dead product. Too many scratches and not turning onREAD MORE,1
Nice watchREAD MORE,5
Good  👍READ MORE,5
NiceREAD MORE,3
Product was supperREAD MORE,5
Nice productREAD MORE,5
best oneREAD MORE,5
Nice watch And very usefulREAD MORE,5
"Everything is good with machine and band, but one thing is very disturbing..when we need to charge it, we need to remove machine from band which damages machine's screen and sometimes we need to stretch band to remove machine very much to remove from band during charge..it should have charged without removing band..READ MORE",5
I will give this watch 5 star and it deserves it butthe delivery man is not polite he is arguing meREAD MORE,5
SuperbREAD MORE,5
goodREAD MORE,5
good productREAD MORE,5
"Mi band is the best band in market,it works very wellREAD MORE",5
Really it's nice smart band👍👍READ MORE,5
Beast in Battery lifeREAD MORE,5
Watch quality is awesomeREAD MORE,5
Nice bandREAD MORE,5
Just awesomeREAD MORE,5
Value for moneyREAD MORE,5
Awesome look .i love itREAD MORE,5
Good productREAD MORE,5
Gd one at this price range.. battery life is superb..READ MORE,5
Wow the probuct is good not so much bt okREAD MORE,4
It's good watch but sometimes the activity tracker doesn't work properly and battery life is qwesomeREAD MORE,4
Very high priceREAD MORE,2
Design and display is very good. But trackers average.READ MORE,4
It's goodREAD MORE,3
1. Good product in this price range2. Battery backup is very good3. Monitoring is good4. Pulse rate reading is goodREAD MORE,5
This is very good bandit’s better than mi band5READ MORE,5
GoooodREAD MORE,5
"Turn on issuesWorst productI love mi but,This product is do to hate the miREAD MORE",1
Very good itemREAD MORE,5
NiceREAD MORE,4
Aswm band Good to use 👍👍👍👍READ MORE,5
GoodREAD MORE,5
I am happy with thisREAD MORE,4
NiceREAD MORE,4
Very good and veryREAD MORE,5
Looking good and nice product.READ MORE,4
Tq FlipkartREAD MORE,5
The delivery Agent was excellent in behaviour.READ MORE,5
Very badREAD MORE,1
Nice watchREAD MORE,5
Nice proud ! Only music control not operateREAD MORE,4
Looks great❤️READ MORE,5
"Very Good product. As i always prefer mi band, it serves very good. Full touch screen , watch faces, customised faces and many more sports activities.. and the battery backup is so good. Look wise great, functioning well and what u need more?? Go and buy ..👍😀READ MORE",5
Super BandREAD MORE,5
GdREAD MORE,5
Very nice product❤️READ MORE,5
GoodREAD MORE,5
Best quilltyREAD MORE,5
Good one . Value for moneyREAD MORE,5
Screen is very goodREAD MORE,5
GoodREAD MORE,5
Delivery time was too long. Bought it for my father on the BBD sale. Product is very good. Battery backup is also a major thing. Better than the other companies.READ MORE,5
Accuracy of step not goodREAD MORE,2
Its awesomeREAD MORE,5
very Good product.battery life up to 25 days .READ MORE,5
Very impressive band.... Cool look☺READ MORE,4
Mi band 4 Best band of nice feature all notified view for band or call sea bandREAD MORE,4
Value for moneyREAD MORE,5
Awesome look .i love itREAD MORE,5
Love it .nice products .best under 3000 recommended for allREAD MORE,5
Good GoodREAD MORE,5
Awesome 😊READ MORE,5
"I loved it,Nice product,Good deliveryREAD MORE",5
Nice productREAD MORE,5
